index,file,start,end,token,pred
28725,83,56907,58042,ら,ら
28726,83,58042,58242,き,き
28727,83,58242,58409,き,き
28728,83,58409,58609,あ,あ
28729,83,58609,58909,き,き
28730,83,58909,59209,た,た
28731,83,59209,59943,よ,よ
28732,83,59943,60044,く,か
28733,83,60044,60144,ら,な
28734,83,60144,60444,べ,で
28735,83,60444,60711,た,た
28736,83,60711,60911,が,ど
28737,83,60911,61211,り,り
28738,83,61211,61478,の,の
28739,83,61478,61678,こ,こ
28740,83,61678,63747,え,え
28741,83,63747,64147,い,い
28742,83,64147,64348,ち,ち
28743,83,64348,64515,か,か
28744,83,64515,64715,ぜ,て
28745,83,64715,65015,ろ,を
28746,83,65015,65315,か,た
28747,83,65315,66083,で,て
28748,83,66083,66183,き,き
28749,83,66183,66283,め,で
28750,83,66283,66550,ら,ら
28751,83,66550,66817,れ,れ
28752,83,66817,67017,た,た
28753,83,67017,67317,う,る
28754,83,67317,67584,ん,ん
28755,83,67584,67785,め,れ
28756,83,67785,68552,い,い
28757,83,68552,68919,な,な
28758,83,68919,69119,ら,ら
28759,83,69119,70487,ば,だ
28760,83,70487,70687,あ,あ
28761,83,70687,70854,ら,ら
28762,83,70854,71188,が,が
28763,83,71188,71455,う,う
28764,83,71455,72189,よ,よ
28765,83,72189,72289,み,び
28766,83,72289,72356,つ,し
28767,83,72356,72656,け,て
28768,83,72656,72956,る,る
28769,83,72956,73924,よ,よ
28770,83,73924,74224,ぼ,ぼ
28771,83,74224,74491,く,く
28772,83,74491,74691,で,で
28773,83,74691,74992,あ,た
28774,83,74992,75259,る,る
28775,83,75259,75459,り,り
28776,83,75993,76393,か,か
28777,83,76393,76560,わ,わ
28778,83,76560,76760,い,い
28779,83,76760,76960,い,い
28780,83,76960,77261,だ,た
28781,83,77261,77528,け,け
28782,83,77528,77728,じゃ,ず
28783,83,77728,77861,も,ま
28784,83,77861,77995,う,い
28785,83,77995,78295,い,い
28786,83,78295,78462,ら,な
28787,83,78462,78762,れ,れ
28788,83,78762,79029,な,な
28789,83,79029,79463,い,い
28790,83,79463,79630,こ,こ
28791,83,79630,79830,え,え
28792,83,79830,80030,を,よ
28793,83,80030,80330,あ,か
28794,83,80330,80597,げ,え
28795,83,80597,80831,て,て
28796,83,80831,81065,い,い
28797,83,81065,81231,く,て
28798,83,81231,81365,ん,ん
28799,83,81365,81565,だ,の
28800,83,83067,96912,<silence>,<silence>
28801,85,0,1518,<silence>,<silence>
28802,85,1518,1852,み,み
28803,85,1852,2152,わ,ら
28804,85,2152,2553,く,く
28805,85,2553,3020,を,を
28806,85,3020,3520,か,か
28807,85,3520,3821,く,く
28808,85,3821,4054,す,す
28809,85,4054,4355,は,は
28810,85,4355,5489,こ,こ
28811,85,5489,5756,ひ,ひ
28812,85,5756,6090,ほ,ほ
28813,85,6090,6523,う,を
28814,85,6523,6824,に,に
28815,85,6824,7157,か,た
28816,85,7157,7458,お,お
28817,85,7458,7758,る,る
28818,85,7758,8025,あ,あ
28819,85,8025,8392,ぶ,く
28820,85,8392,8726,な,ら
28821,85,8726,9159,げ,げ
28822,85,9159,11028,な,だ
28823,85,16400,20170,<silence>,<silence>
28824,85,21238,21438,こ,こ
28825,85,21438,21538,れ,れ
28826,85,21538,21605,あ,ん
28827,85,21605,21739,け,か
28828,85,21739,21805,た,か
28829,85,21805,21972,ら,い
28830,85,21972,22039,き,き
28831,85,22039,22139,み,き
28832,85,22139,22272,た,だ
28833,85,22272,22373,ち,じ
28834,85,22373,22473,に,ん
28835,85,22706,22806,て,て
28836,85,22873,22940,て,か
28837,85,22940,23073,あ,い
28838,85,23073,23140,げ,き
28839,85,23140,23240,る,る
28840,85,23240,23340,べ,で
28841,85,23340,23440,き,き
28842,85,23440,23574,か,こ
28843,85,24441,24608,さ,さ
28844,85,24608,24708,が,だ
28845,85,24708,24808,し,い
28846,85,24808,24908,て,か
28847,85,24908,25042,た,か
28848,85,25042,25175,の,も
28849,85,25175,25609,は,ら
28850,85,25609,25976,せ,て
28851,85,25976,26343,ん,み
28852,85,26343,26677,ちょ,じょ
28853,85,26677,27378,お,を
28854,85,27378,27711,う,く
28855,85,27711,28345,ん,ん
28856,85,28345,28512,あ,あ
28857,85,28612,28812,ん,う
28858,85,28812,28912,そ,さ
28859,85,28912,28979,ん,う
28860,85,28979,29046,な,ん
28861,85,29046,29179,に,る
28862,85,29346,29446,つ,く
28863,85,29446,29546,い,す
28864,85,29546,29713,ちゃ,と
28865,85,29713,29880,だ,だ
28866,85,29880,30014,め,め
28867,85,30014,30214,だ,か
28868,85,30214,30714,ぞ,く
28869,85,30714,30914,か,か
28870,85,30914,31682,な,の
28871,85,31682,31815,お,お
28872,85,31815,31949,た,だ
28873,85,31949,32049,か,こ
28874,85,32049,32116,ら,い
28875,85,32116,32249,よ,ん
28876,85,32249,32449,り,も
28877,85,32449,32549,み,み
28878,85,32549,32649,りょ,る
28879,85,32649,32750,く,ぶ
28880,85,32750,32816,て,て
28881,85,32816,32883,き,み
28882,85,32883,33017,な,み
28883,85,33017,33150,も,み
28884,85,33150,33350,の,の
28885,85,33350,33550,み,む
28886,85,33550,33684,つ,ず
28887,85,33684,33817,け,り
28888,85,34051,34718,た,く
28889,85,35019,35152,じゃ,け
28890,85,35152,35552,な,の
28891,85,35552,35953,い,え
28892,85,35953,37421,<silence>,<silence>
28893,85,37421,37721,さ,さ
28894,85,37721,37955,そ,す
28895,85,37955,38455,う,う
28896,85,38455,38922,が,が
28897,85,39423,39690,と,と
28898,85,39690,39957,の,の
28899,85,39957,40290,あ,た
28900,85,40290,41458,か,た
28901,85,41458,41692,ご,ぼ
28902,85,41692,41959,く,く
28903,85,41959,42393,じょ,ちょ
28904,85,42393,42693,う,ぼ
28905,85,42693,43160,の,の
28906,85,43160,43427,か,か
28907,85,43427,43627,い,い
28908,85,43627,43794,ぞ,ず
28909,85,43794,43927,く,く
28910,85,43927,44428,の,の
28911,85,44428,44661,ひ,い
28912,85,44661,45162,ほ,を
28913,85,45162,46930,う,を
28914,85,46930,47698,そ,そ
28915,85,47698,47965,れ,で
28916,85,47965,48365,は,ば
28917,85,48365,48732,わ,ば
28918,85,48732,49299,た,た
28919,85,49299,50968,し,い
28920,85,50968,53437,<silence>,<silence>
28921,85,53437,53737,あ,あ
28922,85,53737,53971,で,る
28923,85,53971,54204,が,が
28924,85,54204,54471,あ,ん
28925,85,54471,54972,ふ,く
28926,85,54972,55372,れ,で
28927,85,55372,55706,た,た
28928,85,55706,55973,だ,だ
28929,85,55973,56373,よ,よ
28930,85,56373,57474,う,う
28931,85,57474,57708,か,か
28932,85,57708,57975,お,ぼ
28933,85,57975,58375,り,り
28934,85,58375,58709,を,ぼ
28935,85,58709,58842,ど,た
28936,85,58842,58976,う,い
28937,85,58976,59376,か,か
28938,85,59376,59710,こ,く
28939,85,59710,59943,わ,ば
28940,85,59943,60344,が,が
28941,85,60344,60744,ら,ら
28942,85,60744,61145,な,な
28943,85,61145,61278,い,い
28944,85,61278,62946,で,で
28945,85,62946,63714,あ,あ
28946,85,63714,63947,け,け
28947,85,63947,64415,て,て
28948,85,64415,65149,み,み
28949,85,65149,66150,て,て
28950,85,67117,68986,は,と
28951,85,69453,69720,せ,せ
28952,85,69720,69853,か,か
28953,85,69853,69987,い,い
28954,85,69987,70387,い,い
28955,85,70387,70754,ち,し
28956,85,71455,71722,ぴ,び
28957,85,71722,71989,ち,し
28958,85,71989,72389,ぴ,き
28959,85,72389,72723,ち,し
28960,85,73157,73323,ちゃ,て
28961,85,73323,73457,け,き
28962,85,73457,73590,せ,せ
28963,85,73590,73724,ん,い
28964,85,73724,73857,ちょ,ちょ
28965,85,73857,73991,う,き
28966,85,73991,74358,つ,す
28967,85,74358,74691,か,た
28968,85,74691,75192,ま,な
28969,85,75192,75459,え,え
28970,85,75459,75692,た,た
28971,85,75692,75926,く,く
28972,85,75926,76326,な,な
28973,85,76326,76960,い,ら
28974,85,80464,80731,わ,ば
28975,85,80731,81231,た,た
28976,85,81231,81465,し,し
28977,85,81465,81732,の,ど
28978,85,81732,81965,あ,あ
28979,85,81965,82366,ま,ま
28980,85,82366,82699,さ,さ
28981,85,82699,83233,が,だ
28982,85,83233,83434,ほ,こ
28983,85,83434,83634,し,し
28984,85,83634,83967,い,き
28985,85,83967,84468,で,て
28986,85,84468,84968,しょ,さ
28987,85,87171,87471,ひ,ひ
28988,85,87471,87738,ほ,く
28989,85,87738,87971,う,も
28990,85,87971,88205,の,の
28991,85,88205,88372,か,と
28992,85,88372,88639,ぎ,き
28993,85,88639,88972,を,ま
28994,85,91108,91442,や,ひ
28995,85,91442,91708,さ,す
28996,85,91708,91942,し,す
28997,85,91942,92209,く,く
28998,85,92209,92376,さ,す
28999,85,92376,92576,し,しゅ
29000,85,92576,92943,て,く
29001,85,95179,95446,ほ,ほ
29002,85,95446,95679,う,ま
29003,85,95679,95946,こ,と
29004,85,95946,96213,の,の
29005,85,96213,96346,と,の
29006,85,96346,96613,び,び
29007,85,96613,96947,ら,ろ
29008,85,96947,99183,<silence>,<silence>
29009,85,99183,99450,ま,な
29010,85,99450,99683,じ,し
29011,85,99683,99950,で,た
29012,85,99950,100050,は,く
29013,85,100050,100184,や,い
29014,85,100184,100350,く,の
29015,85,100350,100584,あ,あ
29016,85,100584,100918,け,こ
29017,85,100918,101385,て,<silence>
29018,85,101385,104221,<silence>,<silence>
29019,85,104955,108192,<silence>,<silence>
29020,85,109226,109460,じ,ち
29021,85,109460,109693,れ,る
29022,85,110194,110527,た,た
29023,85,110527,110727,い,い
29024,85,110727,111195,あ,あ
29025,85,111195,111462,な,な
29026,85,111462,111695,た,た
29027,85,111695,112229,の,の
29028,85,112229,113430,て,て
29029,85,113430,113697,か,た
29030,85,113697,113997,い,い
29031,85,113997,114364,ず,つ
29032,85,114364,114665,に,り
29033,85,114665,114932,こ,こ
29034,85,114932,115132,ぼ,ぼ
29035,85,115132,115265,す,す
29036,85,115265,115432,あ,あ
29037,85,115432,115566,ま,ま
29038,85,115566,115699,い,い
29039,85,115699,115933,た,た
29040,85,115933,116200,め,め
29041,85,116200,116433,い,い
29042,85,116433,116567,き,き
29043,85,116567,116867,の,の
29044,85,119236,119636,じゅ,ちょ
29045,85,119636,119970,ん,う
29046,85,119970,120204,く,く
29047,85,120204,120370,く,う
29048,85,120370,120704,の,ど
29049,85,120704,120971,ば,だ
29050,85,120971,121472,ら,ら
29051,85,121472,122973,が,が
29052,85,122973,123073,し,し
29053,85,123073,123507,お,う
29054,85,123507,123941,れ,れ
29055,85,123941,124074,る,る
29056,85,124074,124641,ま,ま
29057,85,124641,124775,え,ん
29058,85,124775,126810,に,に
29059,85,130447,130948,な,ん
29060,85,130948,131415,な,れ
29061,85,131415,132349,つ,い
29062,85,132349,132683,の,の
29063,85,132683,132816,た,た
29064,85,132816,132950,い,い
29065,85,132950,133083,か,か
29066,85,133083,133250,い,い
29067,85,133250,134184,を,は
29068,85,137855,138322,ま,む
29069,85,138322,138822,た,が
29070,85,138822,139690,に,い
29071,85,139690,140090,か,た
29072,85,140090,140390,け,け
29073,85,140390,140524,す,く
29074,85,140524,140691,す,く
29075,85,140691,141625,め,ね
29076,85,145262,145395,ま,ま
29077,85,145395,145562,た,る
29078,85,145696,145829,わ,ま
29079,85,145829,145929,ど,い
29080,85,145929,146029,か,が
29081,85,146029,146163,ら,れ
29082,85,146163,146630,な,が
29083,85,146630,147097,に,に
29084,85,147097,147297,そ,た
29085,85,147297,147431,う,あ
29086,85,147431,147564,ぞ,た
29087,85,147564,147631,う,い
29088,85,147631,147764,し,す
29089,85,147764,147965,て,て
29090,85,147965,148065,ん,ん
29091,85,148065,148932,の,の
29092,85,156206,157241,<silence>,<silence>
29093,85,166517,170420,あ,う
29094,85,170420,170721,あ,ら
29095,85,170721,170888,げ,い
29096,85,170888,171155,ろ,ら
29097,85,171155,172990,お,す
29098,85,172990,174491,<silence>,<silence>
29099,85,174491,174625,な,な
29100,85,174625,174725,く,い
29101,85,174725,174992,こ,こ
29102,85,174992,175259,も,も
29103,85,175259,175492,だ,だ
29104,85,175492,175926,ま,ま
29105,85,175926,176260,る,る
29106,85,176994,177127,の,な
29107,85,177127,177227,う,う
29108,85,177227,177361,さ,さ
29109,85,177361,177494,つ,く
29110,85,177494,178095,び,び
29111,85,178095,178295,む,い
29112,85,178295,178662,き,き
29113,85,178662,178762,み,い
29114,85,178762,178862,た,て
29115,85,178862,178996,ち,し
29116,85,178996,179229,も,も
29117,85,179229,179363,も,ぼ
29118,85,179363,179463,う,う
29119,85,179463,179897,が,か
29120,85,179897,180063,ま,ま
29121,85,180063,180264,ん,ん
29122,85,180264,180764,で,て
29123,85,180764,181031,き,き
29124,85,181031,181265,な,な
29125,85,181265,181498,く,て
29126,85,186003,186270,わ,ば
29127,85,186270,186770,た,た
29128,85,186770,187004,し,し
29129,85,187004,187271,の,の
29130,85,187271,187504,す,す
29131,85,187504,187905,べ,で
29132,85,187905,188272,て,て
29133,85,188272,188772,を,を
29134,85,188772,189006,て,け
29135,85,189006,189173,に,い
29136,85,189173,189473,い,い
29137,85,189473,189973,れ,れ
29138,85,189973,191675,て,て
29139,85,191675,192042,<silence>,<silence>
29140,85,194711,194878,き,し
29141,85,194878,195012,ん,ん
29142,85,195012,195245,ぎ,つ
29143,85,195245,195479,ん,ん
29144,85,195479,195746,ざ,じゃ
29145,85,195746,195879,い,ん
29146,85,195879,196146,ほ,こ
29147,85,196146,196480,う,も
29148,85,198682,198982,は,は
29149,85,198982,199249,し,す
29150,85,199249,199483,た,ら
29151,85,199483,199716,が,か
29152,85,199716,199883,ね,の
29153,85,199883,200117,で,が
29154,85,200117,200484,しょ,しょ
29155,85,202719,202786,し,し
29156,85,202786,202920,わ,み
29157,85,202920,202986,し,し
29158,85,202986,203253,わ,さ
29159,85,203253,203487,に,に
29160,85,203487,203754,な,な
29161,85,203921,204154,ちゃ,そ
29162,85,204154,205222,う,ん
29163,85,205222,206757,<silence>,た
29164,85,206757,207024,だ,ら
29165,85,207024,207224,れ,え
29166,85,207224,207491,か,か
29167,85,207491,207724,た,た
29168,85,207724,207824,す,す
29169,85,207824,208058,け,ひ
29170,85,208058,208992,て,<silence>
29171,85,208992,209493,ま,な
29172,85,209493,209993,じ,じ
29173,85,209993,210494,で,で
29174,85,210494,210694,え,え
29175,85,210694,210894,ん,ん
29176,85,210894,211495,りょ,が
29177,85,211495,211728,し,し
29178,85,211728,211962,す,す
29179,85,211962,212996,ぎ,り
29180,85,212996,213230,き,き
29181,85,213230,213497,み,に
29182,85,213497,213997,た,た
29183,85,213997,214498,ち,ち
29184,85,214498,214731,な,な
29185,85,214731,214865,に,い
29186,85,214865,214998,か,か
29187,85,214998,215132,ん,ん
29188,85,215132,215299,が,な
29189,85,215299,215499,え,い
29190,85,215499,215699,て,て
29191,85,215699,215832,ん,ん
29192,85,215832,216967,の,の
29193,85,216967,217501,わ,ま
29194,85,217501,217734,か,が
29195,85,218001,218468,て,て
29196,85,218468,218569,る,だ
29197,85,218569,218669,ん,る
29198,85,218669,218902,だ,だ
29199,85,218902,219503,わ,ろ
29200,85,219503,219736,か,か
29201,85,219736,219970,つ,つ
29202,85,219970,220204,ぼ,ど
29203,85,220204,220938,う,う
29204,85,220938,221505,だ,だ
29205,85,221505,222039,か,と
29206,85,222039,222506,ら,ろ
29207,85,222506,223006,い,い
29208,85,223006,223507,ま,だ
29209,85,223507,224007,す,つ
29210,85,224007,224508,ぐ,る
29211,85,224508,225042,あ,ら
29212,85,225042,225576,け,け
29213,85,225576,226109,て,て
29214,85,226109,226543,よ,よ
29215,85,226543,228645,<silence>,<silence>
29216,85,228645,229680,た,た
29217,85,229680,230080,か,た
29218,85,230080,230714,ら,な
29219,85,230714,231848,ば,だ
29220,85,231848,235018,こ,を
29221,85,235018,235986,<silence>,<silence>
29222,85,235986,236320,あ,あ
29223,85,236320,236553,な,な
29224,85,236553,237087,た,た
29225,85,237087,237421,を,う
29226,85,237421,237688,ま,だ
29227,85,237688,238155,つ,つ
29228,85,238155,238889,が,だ
29229,85,238889,239923,ね,れ
29230,85,243860,244161,あ,く
29231,85,244161,244394,け,よ
29232,85,244394,246930,て,<silence>
29233,85,246930,260351,<silence>,<silence>
29234,89,0,1552,<silence>,<silence>
29235,89,1552,1719,ゆ,い
29236,89,1719,1885,め,な
29237,89,1885,2186,な,な
29238,89,2186,2386,ら,い
29239,89,2386,2920,ば,ば
29240,89,2920,3253,ど,と
29241,89,3253,3587,れ,れ
29242,89,3587,3787,ほ,ほ
29243,89,3787,4288,ど,ど
29244,89,4288,4621,よ,よ
29245,89,4621,4822,か,か
29246,89,4955,5155,た,て
29247,89,5155,5689,で,て
29248,89,5689,6023,しょ,しょ
29249,89,6023,7057,う,う
29250,89,7057,7224,い,い
29251,89,7224,7391,ま,ま
29252,89,7391,8092,だ,だ
29253,89,8092,8392,に,に
29254,89,8392,8592,あ,あ
29255,89,8592,8759,な,ん
29256,89,8759,9426,た,た
29257,89,9426,9793,の,の
29258,89,9793,9960,こ,く
29259,89,9960,10127,と,こ
29260,89,10127,10694,を,と
29261,89,10694,10828,ゆ,い
29262,89,10828,11161,め,め
29263,89,11161,11328,に,ん
29264,89,11328,11495,み,に
29265,89,11495,12496,る,に
29266,89,12496,12730,わ,<silence>
29267,89,12730,12896,す,す
29268,89,12896,13230,れ,せ
29269,89,13230,13430,た,た
29270,89,13430,13931,も,も
29271,89,13931,14298,の,の
29272,89,14298,14598,を,う
29273,89,14598,14798,と,く
29274,89,14798,15332,り,と
29275,89,15332,15632,に,に
29276,89,15632,15966,か,か
29277,89,15966,16200,え,い
29278,89,16200,16667,る,る
29279,89,16667,16834,よ,い
29280,89,16834,17067,う,よ
29281,89,17067,18035,に,に
29282,89,18035,18202,ふ,く
29283,89,18202,18402,る,ふ
29284,89,18402,19103,び,り
29285,89,19103,19436,た,た
29286,89,19436,19570,お,あ
29287,89,19570,19770,も,お
29288,89,19770,20137,い,も
29289,89,20137,20471,で,で
29290,89,20471,20838,の,の
29291,89,20838,21171,ほ,も
29292,89,21171,21739,こ,こ
29293,89,21739,21872,り,い
29294,89,21872,22373,を,ろ
29295,89,22373,22539,は,は
29296,89,22539,23307,ら,ら
29297,89,23307,23980,う,う
29298,89,23980,26343,<silence>,<silence>
29299,89,26343,26510,も,ん
29300,89,26510,26677,ど,ま
29301,89,26677,27011,ら,だ
29302,89,27011,27211,な,な
29303,89,27211,27711,い,い
29304,89,27711,28045,し,し
29305,89,28045,28412,あ,よ
29306,89,28412,28645,わ,も
29307,89,28645,29113,せ,せ
29308,89,29113,29446,が,あ
29309,89,29446,29813,あ,あ
29310,89,29813,30014,る,り
29311,89,30014,30481,こ,こ
29312,89,30481,30848,と,と
29313,89,30848,31849,を,う
29314,89,31849,32016,さ,す
29315,89,32016,32216,い,さ
29316,89,32216,32916,ご,お
29317,89,32916,33250,に,に
29318,89,33250,33417,あ,あ
29319,89,33417,33584,な,あ
29320,89,33584,34284,た,た
29321,89,34284,34618,が,か
29322,89,34618,34718,お,う
29323,89,34718,34985,し,う
29324,89,34985,35652,え,え
29325,89,35652,35986,て,て
29326,89,35986,36153,く,ん
29327,89,36153,36353,れ,か
29328,89,36353,37388,た,た
29329,89,37388,37588,い,い
29330,89,37588,37721,え,い
29331,89,37721,38055,ず,ず
29332,89,38055,38222,に,に
29333,89,38222,38756,か,か
29334,89,38756,39089,く,く
29335,89,39089,39423,し,し
29336,89,39423,39623,て,て
29337,89,39623,40157,た,た
29338,89,40157,40491,く,く
29339,89,40491,40824,ら,ら
29340,89,40824,40991,い,い
29341,89,40991,41525,か,が
29342,89,41525,41859,こ,こ
29343,89,41859,42860,も,も
29344,89,42860,43027,あ,ま
29345,89,43027,43260,な,な
29346,89,43260,43927,た,た
29347,89,43927,44294,が,が
29348,89,44294,44428,い,い
29349,89,44428,44595,な,い
29350,89,44595,44962,きゃ,か
29351,89,44962,45095,え,い
29352,89,45095,45295,い,え
29353,89,45295,45462,え,い
29354,89,45462,45662,ん,え
29355,89,45662,45996,に,に
29356,89,45996,46196,く,く
29357,89,46196,46697,ら,ら
29358,89,46697,47231,い,い
29359,89,47231,47464,ま,も
29360,89,47464,48732,ま,も
29361,89,48732,48899,き,<silence>
29362,89,49266,49433,と,き
29363,89,49433,49566,も,と
29364,89,49566,49800,う,も
29365,89,49800,49967,こ,く
29366,89,49967,50134,れ,か
29367,89,50134,50801,い,い
29368,89,50801,51001,じょ,つ
29369,89,51001,51535,う,た
29370,89,51535,52036,き,き
29371,89,52036,52236,ず,じゃ
29372,89,52236,52536,つ,つ
29373,89,52536,52703,く,く
29374,89,52703,52903,こ,こ
29375,89,52903,53237,と,と
29376,89,53237,53570,な,な
29377,89,53570,54271,ど,と
29378,89,54271,54772,あ,あ
29379,89,54772,54972,り,い
29380,89,54972,55305,は,は
29381,89,55305,55472,し,し
29382,89,55472,55672,な,ひ
29383,89,55672,56340,い,い
29384,89,56340,56707,と,と
29385,89,56707,57007,わ,わ
29386,89,57007,57474,か,か
29387,89,57741,58075,て,て
29388,89,58075,58409,い,い
29389,89,58409,59076,る,る
29390,89,59076,59309,あ,さ
29391,89,59309,59443,の,ん
29392,89,59443,59643,ひ,め
29393,89,59643,59810,の,ひ
29394,89,59810,60044,か,か
29395,89,60044,60477,な,の
29396,89,60477,60711,し,し
29397,89,60711,61145,み,み
29398,89,61145,61445,さ,さ
29399,89,61445,61845,え,え
29400,89,61845,62079,あ,あ
29401,89,62079,62246,の,な
29402,89,62246,62413,ひ,ひ
29403,89,62413,62546,の,い
29404,89,62546,62780,く,と
29405,89,62780,63247,る,る
29406,89,63247,63447,し,し
29407,89,63447,63947,み,み
29408,89,63947,64147,さ,さ
29409,89,64147,64614,え,え
29410,89,64614,64815,そ,す
29411,89,64815,64982,の,と
29412,89,64982,65149,す,し
29413,89,65149,65315,べ,す
29414,89,65315,65549,て,て
29415,89,65549,65983,を,を
29416,89,65983,66283,あ,あ
29417,89,66283,66550,い,い
29418,89,66550,66683,し,い
29419,89,66683,66884,て,た
29420,89,66884,67284,た,た
29421,89,67284,67584,あ,う
29422,89,67584,68085,な,の
29423,89,68085,68285,た,だ
29424,89,68285,68752,と,と
29425,89,68752,68952,と,く
29426,89,68952,69486,も,も
29427,89,69486,70154,に,り
29428,89,70154,70354,む,む
29429,89,70354,70487,ね,ん
29430,89,70487,70687,に,に
29431,89,70687,70821,の,ん
29432,89,70821,71088,こ,こ
29433,89,71088,71555,り,い
29434,89,71555,71755,は,か
29435,89,71755,72256,な,の
29436,89,72256,72456,れ,い
29437,89,72456,72890,な,な
29438,89,72890,73090,い,い
29439,89,73090,73223,に,い
29440,89,73223,73424,が,に
29441,89,73424,73590,い,い
29442,89,73590,73791,れ,い
29443,89,73791,74058,も,も
29444,89,74058,74258,ん,う
29445,89,74258,74491,の,の
29446,89,74491,74925,に,い
29447,89,74925,75392,お,お
29448,89,75392,75959,い,い
29449,89,75959,76160,あ,あ
29450,89,76160,76326,め,ん
29451,89,76326,76693,が,が
29452,89,76693,77027,ふ,く
29453,89,77027,77361,り,り
29454,89,77361,77728,や,よ
29455,89,77728,78062,む,も
29456,89,78062,78395,ま,ま
29457,89,78395,78595,で,く
29458,89,78595,79096,は,わ
29459,89,79096,79296,か,か
29460,89,79296,79797,え,え
29461,89,79797,79997,れ,い
29462,89,79997,80497,な,な
29463,89,80497,81532,い,い
29464,89,81532,81698,い,い
29465,89,81698,81865,ま,ま
29466,89,81865,82199,で,で
29467,89,82199,82566,も,も
29468,89,82566,82900,あ,あ
29469,89,82900,83233,な,な
29470,89,83233,83600,た,た
29471,89,83600,83934,は,を
29472,89,83934,84168,わ,わ
29473,89,84168,84635,た,た
29474,89,84635,84835,し,す
29475,89,84835,85302,の,の
29476,89,85302,85569,ひ,い
29477,89,85569,86003,か,か
29478,89,86003,87550,り,い
29479,89,87550,98115,<silence>,<silence>
29480,89,98115,98248,く,く
29481,89,98248,98415,ら,く
29482,89,98415,98749,や,よ
29483,89,98749,98949,み,み
29484,89,98949,99416,で,て
29485,89,99416,99783,あ,あ
29486,89,99783,100117,な,な
29487,89,100117,100317,た,た
29488,89,100317,100851,の,の
29489,89,100851,101185,せ,せ
29490,89,101185,101518,を,よ
29491,89,101518,101718,な,な
29492,89,101718,102219,ぞ,そ
29493,89,102553,103587,た,た
29494,89,103587,103754,そ,つ
29495,89,103754,103954,の,の
29496,89,103954,104354,り,り
29497,89,104354,104621,ん,い
29498,89,104621,104955,か,か
29499,89,104955,105089,く,く
29500,89,105089,105322,を,く
29501,89,105322,105656,せ,せ
29502,89,105656,105989,ん,ん
29503,89,105989,106156,め,ん
29504,89,106156,106356,い,め
29505,89,106356,106523,に,に
29506,89,106523,106690,お,ゆ
29507,89,106690,107391,ぼ,う
29508,89,107391,107724,え,え
29509,89,107724,107891,て,て
29510,89,107891,108058,い,て
29511,89,108058,109093,る,よ
29512,89,109093,109259,う,く
29513,89,109259,109460,け,か
29514,89,109460,109760,と,と
29515,89,109760,109927,め,ま
29516,89,109927,110494,き,き
29517,89,110494,110828,れ,ね
29518,89,110828,110994,な,ん
29519,89,110994,111161,い,な
29520,89,111161,111361,も,も
29521,89,111361,111862,の,の
29522,89,111862,112196,と,と
29523,89,112196,112529,で,で
29524,89,112529,112729,あ,あ
29525,89,112729,113230,う,お
29526,89,113230,113597,た,た
29527,89,113597,114598,び,い
29528,89,114598,114798,あ,あ
29529,89,114798,114965,ふ,あ
29530,89,114965,115666,れ,れ
29531,89,115666,115999,て,て
29532,89,115999,116166,や,い
29533,89,116166,116366,ま,ま
29534,89,116366,116700,な,な
29535,89,116700,117034,い,い
29536,89,117034,117367,の,の
29537,89,117367,117734,は,は
29538,89,117734,117935,な,な
29539,89,117935,118435,み,み
29540,89,118435,118602,だ,い
29541,89,118602,119103,だ,だ
29542,89,119103,120471,け,け
29543,89,120471,120971,な,な
29544,89,120971,121171,に,い
29545,89,121171,121405,を,お
29546,89,121405,121672,し,し
29547,89,121672,121839,て,ひ
29548,89,121839,122206,い,い
29549,89,122206,122573,た,た
29550,89,122573,123207,の,の
29551,89,123207,123740,な,な
29552,89,123740,123907,に,い
29553,89,123907,124274,を,よ
29554,89,124274,124408,み,い
29555,89,124408,124608,て,み
29556,89,124608,124942,い,い
29557,89,124942,125309,た,た
29558,89,125309,125976,の,ど
29559,89,125976,126543,わ,わ
29560,89,126543,126677,た,く
29561,89,126677,127044,し,て
29562,89,127044,127277,の,の
29563,89,127277,127411,し,し
29564,89,127411,127744,ら,や
29565,89,127744,128078,な,な
29566,89,128078,128412,い,い
29567,89,128412,128745,よ,よ
29568,89,128745,129480,こ,こ
29569,89,129480,129813,が,だ
29570,89,129813,130147,お,お
29571,89,130147,130814,で,て
29572,89,130814,131014,ど,こ
29573,89,131014,131148,こ,う
29574,89,131148,131348,か,か
29575,89,131348,131515,で,い
29576,89,131515,131748,あ,あ
29577,89,131748,132182,な,ら
29578,89,132182,132416,た,た
29579,89,132416,132883,が,と
29580,89,132883,133117,い,い
29581,89,133117,133584,ま,ま
29582,89,133584,133784,わ,ま
29583,89,133784,133951,た,ん
29584,89,133951,134118,し,し
29585,89,134118,134284,と,ひ
29586,89,134284,134485,お,こ
29587,89,134485,134952,な,ら
29588,89,134952,135152,じ,じ
29589,89,135152,135652,よ,お
29590,89,135652,135886,う,お
29591,89,135886,136320,な,だ
29592,89,136320,136553,な,あ
29593,89,136553,136687,み,ん
29594,89,136687,136920,だ,が
29595,89,136920,137054,に,い
29596,89,137054,137254,く,く
29597,89,137254,137721,れ,れ
29598,89,137721,137955,さ,さ
29599,89,137955,138255,び,に
29600,89,138255,138422,し,い
29601,89,138422,138622,さ,さ
